auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,shortName,longName,firstTradeDateEpochUtc,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,Ticker,All Time High,52 Week High,Breakout Level,Today's High,Today's Open,Current Market Price,Stop Loss,Stop Loss Points,Stop Loss Hit,Entry Price,Exit Price,Profit,Trailing Exit,Trailing Profit,50 Day MA,200 Day MA
,,,,,86400,2.0,421.1,438.4,416.15,441.9,421.1,438.4,416.15,441.9,1.0,0.0936,1.006,40.345795,,355963.0,355963.0,221567.0,291341.0,291341.0,431.75,431.75,10897532928.0,119.0,441.9,2.8266368,315.421,256.442,9352811520.0,0.07084,6332585.0,25225300.0,0.76945996,,25243300.0,87.934,4.909364,1711843200.0,1743379200.0,1711843200.0,0.198,273100000.0,10.7,,,,2.426,31.502,2.2292945,0.18961596,1.0,1722556800.0,MINDTECK(INDIA),Mindteck (India) Limited,1470109500,19800000,431.7,,,,,,none,,1248300032.0,49.689,296900000.0,22100000.0,3855300096.0,1.0,154.873,0.172,0.103,0.15781,0.077010006,0.0715,MINDTECK.NS,421.1000061035156,441.9,421.1000061035156,441.8999938964844,438.3999938964844,431.70001220703125,420.1000061035156,18.29998779296875,No,438.3999938964844,431.70001220703125,-6.699981689453125,436.8999938964844,-1.5,316.9400009155273,252.1247501373291
,,,,,86400,2.0,211.86,222.45,215.0,222.45,211.86,222.45,215.0,222.45,,,0.494,12.734755,,477944.0,477944.0,154410.0,282240.0,282240.0,215.25,215.51,7061189632.0,49.0,222.45,1.2266468,164.1334,140.35385,8037344768.0,0.09721,15058426.0,32745500.0,0.53756,0.023510002,32829000.0,8.54,25.186182,1711843200.0,1743379200.0,1711843200.0,32.12,559563008.0,16.89,,,,1.396,11.482,3.12179,0.18961596,1.0,1280361600.0,WANBURY LTD,Wanbury Limited,1170042300,19800000,215.09,,,,,,none,,58971000.0,1.802,700022016.0,1164845952.0,5756497920.0,416.889,175.916,31.516,0.048,0.47428,0.12161,0.10677,WANBURY.NS,211.86000061035156,222.45,211.86000061035156,222.4499969482422,222.4499969482422,215.08999633789062,210.86000061035156,11.589996337890625,No,222.4499969482422,215.08999633789062,-7.3600006103515625,217.4499969482422,-5.0,164.43359985351563,137.69939987182616
,,,,,86400,2.0,705.75,702.05,698.55,746.95,705.75,702.05,698.55,746.95,,,0.2,38.59128,,328264.0,328264.0,137288.0,351100.0,351100.0,708.6,709.1,21974816768.0,440.05,746.95,1.9055717,600.884,592.0278,23095199744.0,0.049250003,6399957.0,30959000.0,0.69997,0.091730006,31031300.0,166.336,4.2573466,1711843200.0,1743379200.0,1711843200.0,-0.027,567995008.0,18.35,,,,2.003,16.664,0.21828067,0.18961596,,,Hariom Pipe Industries L,Hariom Pipe Industries Limited,1649821500,19800000,708.15,,,,,,none,,317896992.0,11.393,1385943040.0,3721028096.0,11531876352.0,80.174,412.958,-0.198,0.316,0.17157,0.120179996,0.097849995,HARIOMPIPE.NS,742.7000122070312,746.95,742.7000122070312,746.9500122070312,702.0499877929688,708.1500244140625,734.2730120849609,8.427000122070353,Yes,742.7000122070312,734.2730120849609,-8.427000122070353,741.9500122070312,-0.75,601.1699987792969,593.9862481689453
,,,,,86400,2.0,859.7,868.55,848.6,912.4,859.7,868.55,848.6,912.4,3.0,0.084,0.805,24.551569,17.87755,49671.0,49671.0,52378.0,30881.0,30881.0,876.05,876.25,22024566784.0,430.25,912.4,2.0255177,696.98,621.23175,22253414400.0,0.08242,9210890.0,25092600.0,0.63304,0.18100001,25142200.0,304.233,2.8793721,1711843200.0,1743379200.0,1711843200.0,0.387,896249984.0,35.68,49.0,,,2.047,14.104,0.89444685,0.18961596,3.0,1694736000.0,S.P.APPARELS LTD,S.P. Apparels Limited,1470973500,19800000,876.0,745.0,675.0,710.0,710.0,1.0,strong_buy,2.0,1295309952.0,51.605,1577779968.0,2034179968.0,10873549824.0,26.864,433.365,0.386,0.073,0.58499,0.1451,0.10609999,SPAL.NS,885.0,912.4,885.0,912.4000244140625,868.5499877929688,876.0,875.15,9.850000000000023,No,885.0,876.0,-9.0,907.4000244140625,22.4000244140625,702.1829968261719,619.5677493286133
,,,,,86400,2.0,774.75,797.0,785.55,833.0,774.75,797.0,785.55,833.0,,,,50.48101,,2122420.0,2122420.0,769967.0,490239.0,490239.0,796.8,797.6,136671141888.0,368.15,833.0,14.839219,730.023,623.05676,129021263872.0,0.29396,95027143.0,171352992.0,0.14064,0.7076,171396992.0,66.803,11.939583,1711843200.0,1743379200.0,1719705600.0,0.569,2707450112.0,15.8,,,,14.009,30.117,1.0081649,0.18961596,,,Kfin Technologies Limited,KFin Technologies Limited,1672285500,19800000,797.6,,,,,,none,,3974850048.0,23.24,4283952384.0,486609984.0,9210130432.0,4.265,54.0,0.57,0.315,0.63092,0.46513,0.37847,KFINTECH.NS,822.0,833.0,822.0,833.0,797.0,797.5999755859375,812.78,9.220000000000027,Yes,822.0,812.78,-9.220000000000027,828.0,6.0,731.4039965820313,613.9134986877441
,,,,,86400,2.0,1581.1,1592.0,1584.4,1618.4,1581.1,1592.0,1584.4,1618.4,2.0,0.1102,1.018,87.26073,25.921568,37606.0,37606.0,82316.0,58880.0,58880.0,1586.4,1588.6,40148295680.0,811.15,1618.4,3.5753255,1321.608,1077.6963,37526900736.0,0.03613,12465758.0,25307800.0,0.42936,0.27766,25373400.0,470.625,3.3708367,1711843200.0,1743379200.0,1711843200.0,0.404,405716992.0,18.18,61.2,,,3.342,27.221,0.538484,0.18961596,2.0,1694649600.0,GANESHA ECOSPHERE,Ganesha Ecosphere Limited,1425872700,19800000,1586.4,1540.0,1540.0,1540.0,1540.0,,none,1.0,1807587968.0,80.856,1378612992.0,3987902976.0,11229270016.0,37.904,502.348,0.368,0.013,0.28461,0.122770004,0.115389995,GANECOS.NS,1600.25,1618.4,1600.25,1618.4000244140625,1592.0,1586.4000244140625,1591.0,9.25,Yes,1600.25,1591.0,-9.25,1613.4000244140625,13.1500244140625,1327.6819970703125,1075.7594979858397
,,,,,86400,2.0,1846.1,1850.0,1809.5,1868.3,1846.1,1850.0,1809.5,1868.3,28.0,0.23110001,0.674,15.196532,32.844906,436606.0,436606.0,793526.0,729802.0,729802.0,1839.75,1840.45,181780791296.0,970.55,1868.3,2.832328,1524.997,1346.2605,169368158208.0,0.18646999,46918457.0,98777800.0,0.42501,0.34487998,98777800.0,519.357,3.54342,1711843200.0,1743379200.0,1719705600.0,-0.216,11967500288.0,121.1,56.03,,,2.639,9.682,0.6508093,0.18961596,12.0,1707091200.0,MAHANAGAR GAS LTD,Mahanagar Gas Limited,1467344700,19800000,1840.3,1259.0,822.0,1015.74,993.0,2.1,buy,19.0,14448799744.0,146.276,17493624832.0,1414300032.0,64180699136.0,2.754,649.669,-0.216,0.083,0.4069,0.27257,0.21219,MGL.NS,1858.3499755859375,1868.3,1858.3499755859375,1868.300048828125,1850.0,1840.300048828125,1849.0,9.3499755859375,Yes,1858.3499755859375,1849.0,-9.3499755859375,1863.300048828125,4.9500732421875,1523.9569970703126,1328.6552328491211
,,,,,86400,2.0,1199.7,1200.0,1190.65,1265.0,1199.7,1200.0,1190.65,1265.0,3.55,0.042600002,0.803,42.360767,,129087.0,129087.0,127934.0,124524.0,124524.0,1193.3,1195.05,42350292992.0,458.0,1265.0,3.5245023,1014.406,800.0297,43517583360.0,0.07506,13866461.0,35464800.0,0.55826,0.03758,35517000.0,129.867,9.195176,1711843200.0,1743379200.0,1711843200.0,0.625,901913024.0,28.19,,2:1,1429142400.0,3.622,20.71,1.5528247,0.18961596,1.2,1691712000.0,PITTI ENGINEERING,Pitti Engineering Limited,1170387900,19800000,1194.15,,,,,,none,,1094588032.0,34.152,2101259008.0,6161705984.0,12015964160.0,148.038,374.912,0.624,0.325,0.32313,0.17487,0.19629,PITTIENG.NS,1208.800048828125,1265.0,1208.800048828125,1265.0,1200.0,1196.1500244140625,1199.0,9.800048828125,Yes,1208.800048828125,1199.0,-9.800048828125,1260.0,51.199951171875,1020.82599609375,796.5097479248047
10.0,3.0,8.0,9.0,8.0,86400,2.0,1967.3,1969.0,1958.45,2003.0,1967.3,1969.0,1958.45,2003.0,12.0,0.2587,0.63,46.361496,33.45618,1339376.0,1339376.0,899691.0,973787.0,973787.0,1969.95,1969.95,972035325952.0,1266.0,2003.0,4.5448375,1758.324,1600.3862,968829304832.0,0.09859,222049463.0,493444000.0,0.02645,0.79982,493696000.0,278.656,7.0692897,1711843200.0,1743379200.0,1719705600.0,0.487,21086013440.0,42.49,58.88,,,4.53,34.183,0.41992056,0.18961596,6.0,1717718400.0,ICICI LOMBARD GEN,ICICI Lombard General Insurance Company Limited,1506483900,19800000,1969.9,2205.0,1260.0,1925.35,2000.0,2.4,buy,23.0,1231800064.0,2.498,28342390784.0,,213876801536.0,,434.577,0.471,0.19,0.25410998,0.13252,0.13709,ICICIGI.NS,1980.050048828125,2003.0,1980.050048828125,2003.0,1969.0,1969.9000244140625,1968.0,12.050048828125,No,1980.050048828125,1969.9000244140625,-10.1500244140625,1998.0,17.949951171875,1757.3980126953124,1577.2179248046875
,,,,,86400,2.0,904.65,914.0,907.35,984.95,904.65,914.0,907.35,984.95,2.5,0.0848,0.708,35.87635,,542882.0,542882.0,128559.0,92441.0,92441.0,931.4,931.0,16468782080.0,315.25,984.95,1.4413933,838.212,636.099,17890490368.0,0.037249997,8591221.0,17682700.0,0.43523,0.02547,17783600.0,263.207,3.5384696,1680220800.0,1711843200.0,1703980800.0,0.281,425600992.0,25.96,,,,1.566,16.766,1.6556582,0.18961596,2.5,1724976000.0,SALZER ELECTRONICS,Salzer Electronics Limited,1449027900,19800000,931.35,,,,,,none,,143236992.0,8.658,1067079232.0,3007409920.0,11425599488.0,68.629,677.325,0.164,0.101,0.22483999,0.093389995,0.09671,SALZERELEC.NS,965.9500122070312,984.95,965.9500122070312,984.9500122070312,914.0,931.3499755859375,955.2905120849609,10.659500122070312,Yes,965.9500122070312,955.2905120849609,-10.659500122070312,979.9500122070312,14.0,837.5640002441406,617.3480015563965
,,,,,86400,2.0,760.3,779.0,759.1,799.15,760.3,779.0,759.1,799.15,34.0,0.89589995,1.08,20.021086,,911694.0,911694.0,199031.0,433034.0,433034.0,760.0,760.95,54354165760.0,327.25,799.15,1.963357,649.697,618.80774,57972903936.0,0.09803,20843514.0,71518600.0,0.68797,0.0080699995,71556304.0,147.019,5.166679,1711843200.0,1743379200.0,1711843200.0,0.336,2713999872.0,37.94,,5:1,1195776000.0,2.094,13.727,1.1477401,0.18961596,20.0,1708041600.0,BANCO PRODUCTS,Banco Products (India) Limited,1166759100,19800000,759.6,,,,,,none,,634600000.0,8.873,4223200000.0,4229700096.0,27684300800.0,40.225,387.111,0.335,0.188,0.42129,0.15255,0.11842,BANCOINDIA.NS,769.0,799.15,769.0,799.1500244140625,779.0,759.5999755859375,768.0,11.0,Yes,779.0,768.0,-11.0,794.1500244140625,15.1500244140625,650.4080017089843,603.3314572143555
10.0,4.0,5.0,1.0,4.0,86400,2.0,1878.9,1893.6,1864.0,1903.0,1878.9,1893.6,1864.0,1903.0,20.0,0.5924,0.588,29.025602,25.841967,4259999.0,4259999.0,8843349.0,10406577.0,10406577.0,1871.0,1871.35,7748027678720.0,1333.25,1903.0,415.24344,1577.088,1536.8325,7780021305344.0,0.17181998,3577215664.0,4141779968.0,0.15885,0.48022997,4141779968.0,2.404,778.1614,1711843200.0,1743379200.0,1719705600.0,0.054,3206000128.0,64.45,72.39,2:1,1536019200.0,416.958,1840.554,0.38592613,0.18961596,8.0,1717113600.0,INFOSYS LTD,Infosys Limited,820467900,19800000,1870.7,2140.0,1160.0,1809.54,1870.0,2.3,buy,41.0,3022000128.0,0.73,4227000064.0,1002000000.0,18659000320.0,10.017,4.508,0.059,0.021,0.29551,0.22654,0.21086,INFY.NS,1883.0,1903.0,1883.0,1903.0,1893.5999755859375,1870.800048828125,1882.0,11.5999755859375,Yes,1893.5999755859375,1882.0,-11.5999755859375,1898.0,4.4000244140625,1577.6421435546874,1525.9608221435547
,,,,,86400,2.0,1150.0,1165.0,1160.05,1224.0,1150.0,1165.0,1160.05,1224.0,7.5,0.1342,0.565,21.34729,,690971.0,690971.0,255109.0,721237.0,721237.0,1193.4,1193.9,36940165120.0,609.8,1224.0,1.1214482,901.707,826.22675,47717720064.0,0.05252,10327359.0,30961500.0,0.66539,0.01084,31672300.0,662.293,1.8014684,1711843200.0,1743379200.0,1711843200.0,0.767,1729900032.0,55.89,,,,1.449,11.859,0.8677927,0.18961596,7.5,1693872000.0,INDIA GLYCOL,India Glycols Limited,1029123900,19800000,1193.1,,,,,,none,,1378300032.0,44.507,4023600128.0,13482300416.0,32939700224.0,65.735,1063.842,0.788,0.495,0.24794,0.122150004,0.0848,INDIAGLYCO.NS,1210.0,1224.0,1210.0,1224.0,1165.0,1193.0999755859375,1196.9,13.099999999999909,Yes,1210.0,1196.9,-13.099999999999909,1219.0,9.0,903.0809973144532,819.4204974365234
,,,,,86400,2.0,842.8,890.0,800.05,901.8,842.8,890.0,800.05,901.8,2.0,0.034,,27.568853,,2386475.0,2386475.0,761377.0,1909594.0,1909594.0,810.7,810.3,45024370688.0,246.5,901.8,5.675502,587.355,472.42126,43253760000.0,0.19208,15052493.0,55530800.0,0.71049005,0.00071000005,57045100.0,153.863,5.269623,1711843200.0,1743379200.0,1711843200.0,0.337,1523831040.0,29.41,,,,5.452,21.219,2.0110755,0.18961596,1.0,1700784000.0,EMS Limited,EMS Limited,1695267900,19800000,810.8,,,,,,none,,1195176960.0,23.04,2038471040.0,706547008.0,7933108224.0,8.826,152.933,0.212,0.289,0.27629998,0.25696,0.26481,EMSLIMITED.NS,874.0,901.8,874.0,901.7999877929688,890.0,810.7999877929688,873.0,17.0,Yes,890.0,873.0,-17.0,896.7999877929688,6.79998779296875,588.41,466.22037841796873
,,,,,86400,2.0,1884.7,1896.65,1880.05,1958.0,1884.7,1896.65,1880.05,1958.0,10.13,0.2905,-0.014,54.812164,,269276.0,269276.0,196765.0,119882.0,119882.0,1911.0,1912.5,296815362048.0,1196.975,1958.0,8.518935,1785.798,1659.4127,291675832320.0,0.15861,71111809.0,155212992.0,0.54174,0.23771,155295008.0,188.365,10.14679,1711843200.0,1743379200.0,1711843200.0,0.44,5526278144.0,34.87,,2:1,1694995200.0,8.371,33.22,0.5070969,0.18961596,5.5,1708041600.0,J.B.CHEMICALS & PH,J. B. Chemicals & Pharmaceuticals Limited,1025495100,19800000,1911.3,,,,,,none,,4596353024.0,29.617,8780111872.0,3776559104.0,34841837568.0,12.919,224.856,0.441,0.13,0.65151,0.252,0.17752,JBCHEPHARM.NS,1933.588806926191,1958.0,1933.588806926191,1958.0,1896.6500244140625,1911.300048828125,1913.252918856929,20.335888069261955,Yes,1933.588806926191,1913.252918856929,-20.335888069261955,1953.0,19.411193073809045,1786.7290063476562,1644.3515405273438
,,,,,86400,2.0,2082.45,2097.75,2089.55,2184.0,2082.45,2097.75,2089.55,2184.0,75.0,0.7147,1.319,29.984278,25.997522,72258.0,72258.0,26161.0,26479.0,26479.0,2097.55,2099.95,35887968256.0,1078.8,2184.0,6.581247,1944.277,1702.3655,33935009792.0,0.2178,4498828.0,17105800.0,0.73475,0.01863,17274600.0,271.106,7.738671,1711843200.0,1743379200.0,1711843200.0,-0.107,1187682048.0,69.97,80.7,,,6.223,20.731,0.91886663,0.18961596,45.0,1722470400.0,MPS LTD,MPS Limited,1025495100,19800000,2098.0,,,,,3.0,hold,,1430231040.0,84.326,1636930944.0,45413000.0,5453065216.0,0.988,321.431,-0.092,0.172,0.54221,0.30019,0.24982001,MPSLTD.NS,2170.35009765625,2184.0,2170.35009765625,2184.0,2097.75,2098.0,2147.6465966796873,22.703500976562736,Yes,2170.35009765625,2147.6465966796873,-22.703500976562736,2179.0,8.64990234375,1944.4219970703125,1702.0850354003906
,,,,,86400,2.0,799.5,852.65,811.4,864.0,799.5,852.65,811.4,864.0,2.0,0.0357,0.288,29.556828,,312991.0,312991.0,158841.0,169342.0,169342.0,825.85,827.9,14951498752.0,398.0,864.0,1.7482489,652.825,535.1595,15179065344.0,0.06544,4725722.0,18079200.0,0.61881,2.0000001e-05,18089900.0,233.888,3.5358803,1711843200.0,1743379200.0,1719705600.0,0.433,559686016.0,27.98,,,,1.775,17.968,0.72566366,0.18961596,2.0,1721952000.0,Asso Alcohols & Brew Ltd,Associated Alcohols & Breweries Limited,1581479100,19800000,827.0,,,,,,none,,355192992.0,19.646,844783488.0,1079938048.0,8552270848.0,25.539,473.088,0.416,0.61,0.31530002,0.098780006,0.095319994,ASALCBR.NS,818.0,864.0,818.0,864.0,852.6500244140625,827.0,817.0,35.6500244140625,No,852.6500244140625,827.0,-25.6500244140625,859.0,6.3499755859375,652.0876806640625,531.4880827331543
9.0,2.0,1.0,5.0,2.0,86400,2.0,1305.45,1298.5,1268.55,1313.9,1305.45,1298.5,1268.55,1313.9,9.0,0.2017,0.391,65.79889,81.79511,1533710.0,1533710.0,1162911.0,1239001.0,1239001.0,,,951375298560.0,896.4,1334.85,8.403633,1208.053,1116.1425,910792196096.0,0.12437,269005617.0,727350976.0,0.59509,0.2028,728771968.0,98.233,13.289322,1711843200.0,1743379200.0,1711843200.0,1.344,14080000000.0,19.84,15.96,5:1,1529020800.0,8.045,45.517,0.39916754,0.18961596,5.0,1720742400.0,UNITED SPIRITS,United Spirits Limited,1025495100,19800000,1305.45,900.0,480.0,702.0,704.0,2.4,buy,22.0,18680000512.0,26.354,20010000384.0,2649999872.0,113209999360.0,3.721,159.443,1.345,0.112,0.46577,0.17674999,0.09378,MCDOWELL-N.NS,1450.0,1334.85,1334.85,1442.699951171875,1441.050048828125,1415.4000244140625,1333.85,107.20004882812509,No,1441.050048828125,1415.4000244140625,-25.6500244140625,1437.699951171875,-3.35009765625,1255.6317578125,1133.3685668945313
,,,,,86400,2.0,1840.45,1904.4,1775.55,1929.7,1840.45,1904.4,1775.55,1929.7,,,1.078,143.71405,30.80993,325372.0,325372.0,91307.0,70802.0,70802.0,1789.25,1799.9,72988606464.0,818.0,1929.7,1.5794673,1538.374,1290.5568,73193414656.0,0.01916,9382532.0,40518800.0,0.78663003,0.065570004,40565000.0,177.105,10.159511,1711843200.0,1743379200.0,1719705600.0,,885200000.0,12.52,58.4,,,1.584,32.554,1.2143416,0.18961596,,,IFB INDUSTRIES LTD,IFB Industries Limited,1025495100,19800000,1799.3,1665.0,875.0,1431.75,1593.5,2.0,buy,4.0,3020800000.0,74.553,2248399872.0,1641400064.0,46210899968.0,22.873,1146.091,,0.169,0.39603,0.048660003,0.04084,IFBIND.NS,1865.0,1929.7,1865.0,1929.699951171875,1904.4000244140625,1799.300048828125,1864.0,40.4000244140625,Yes,1904.4000244140625,1864.0,-40.4000244140625,1924.699951171875,20.2999267578125,1538.492001953125,1265.0097479248047
